-10.636132, 10.310978
-10.636132, 10.360978
-10.636132, 10.410978
-10.636132, 10.460978
-10.636132, 10.510978
-10.636132, 10.560978
-10.586132, 0.760978
-10.586132, 7.010978
-10.586132, 7.060978
-10.586132, 7.110978
-10.586132, 10.110978
-10.586132, 10.160978
-10.586132, 10.210978
-10.586132, 10.260978
-10.586132, 10.310978
-10.586132, 10.360978
-10.586132, 10.410978
-10.586132, 10.460978
-10.586132, 10.510978
-10.586132, 10.560978
-10.586132, 10.610978
-10.586132, 10.660978
-10.586132, 10.710978
-10.586132, 10.760978
-10.536132, 7.110978
-10.536132, 9.960978
-10.536132, 10.010978
-10.536132, 10.060978
-10.536132, 10.110978
-10.536132, 10.160978
-10.536132, 10.210978
-10.536132, 10.260978
-10.536132, 10.310978
-10.536132, 10.360978
-10.536132, 10.410978
-10.536132, 10.460978
-10.536132, 10.510978
-10.536132, 10.560978
-10.536132, 10.610978
-10.536132, 10.660978
-10.536132, 10.710978
-10.536132, 10.760978
-10.536132, 10.810978
-10.536132, 10.860978
-10.486132, 0.660978
-10.486132, 9.860978
-10.486132, 9.910978
-10.486132, 9.960978
-10.486132, 10.010978
-10.486132, 10.060978
-10.486132, 10.110978
-10.486132, 10.160978
-10.486132, 10.210978
-10.486132, 10.260978
-10.486132, 10.310978
-10.486132, 10.360978
-10.486132, 10.410978
-10.486132, 10.460978
-10.486132, 10.510978
-10.486132, 10.560978
-10.486132, 10.610978
-10.486132, 10.660978
-10.486132, 10.710978
-10.486132, 10.760978
-10.486132, 10.810978
-10.486132, 10.860978
-10.486132, 10.910978
-10.436132, 0.660978
-10.436132, 9.510978
-10.436132, 9.610978
-10.436132, 9.660978
-10.436132, 9.710978
-10.436132, 9.760978
-10.436132, 9.810978
-10.436132, 9.860978
-10.436132, 9.910978
-10.436132, 9.960978
-10.436132, 10.010978
-10.436132, 10.060978
-10.436132, 10.110978
-10.436132, 10.160978
-10.436132, 10.210978
-10.436132, 10.260978
-10.436132, 10.410978
-10.436132, 10.460978
-10.436132, 10.510978
-10.436132, 10.560978
-10.436132, 10.610978
-10.436132, 10.660978
-10.436132, 10.710978
-10.436132, 10.760978
-10.436132, 10.810978
-10.436132, 10.860978
-10.436132, 10.910978
-10.436132, 10.960978
-10.436132, 11.010978
-10.386132, 9.360978
-10.386132, 9.410978
-10.386132, 9.460978
-10.386132, 9.510978
-10.386132, 9.560978
-10.386132, 9.610978
-10.386132, 9.660978
-10.386132, 9.710978
-10.386132, 9.760978
-10.386132, 9.810978
-10.386132, 9.860978
-10.386132, 9.910978
-10.386132, 9.960978
-10.386132, 10.010978
-10.386132, 10.060978
-10.386132, 10.260978
-10.386132, 10.310978
-10.386132, 10.360978
-10.386132, 10.410978
-10.386132, 10.460978
-10.386132, 10.510978
-10.386132, 10.560978
-10.386132, 10.610978
-10.386132, 10.660978
-10.386132, 10.710978
-10.386132, 10.760978
-10.386132, 10.810978
-10.386132, 10.860978
-10.386132, 10.910978
-10.386132, 10.960978
-10.386132, 11.010978
-10.386132, 11.060978
-10.386132, 11.110978
-10.336132, 0.910978
-10.336132, 0.960978
-10.336132, 2.060978
-10.336132, 6.910978
-10.336132, 6.960978
-10.336132, 7.060978
-10.336132, 9.210978
-10.336132, 9.260978
-10.336132, 9.310978
-10.336132, 9.360978
-10.336132, 9.410978
-10.336132, 9.460978
-10.336132, 9.510978
-10.336132, 9.560978
-10.336132, 9.610978
-10.336132, 9.660978
-10.336132, 9.710978
-10.336132, 10.060978
-10.336132, 10.610978
-10.336132, 10.660978
-10.336132, 10.710978
-10.336132, 10.760978
-10.336132, 10.810978
-10.336132, 10.860978
-10.336132, 10.910978
-10.336132, 10.960978
-10.336132, 11.010978
-10.336132, 11.060978
-10.336132, 11.110978
-10.336132, 11.160978
-10.336132, 11.210978
-10.286132, 1.010978
-10.286132, 2.010978
-10.286132, 2.060978
-10.286132, 2.110978
-10.286132, 2.210978
-10.286132, 6.910978
-10.286132, 7.010978
-10.286132, 9.010978
-10.286132, 9.060978
-10.286132, 9.110978
-10.286132, 9.160978
-10.286132, 9.210978
-10.286132, 9.260978
-10.286132, 9.310978
-10.286132, 9.360978
-10.286132, 9.410978
-10.286132, 9.460978
-10.286132, 9.510978
-10.286132, 9.560978
-10.286132, 10.810978
-10.286132, 10.860978
-10.286132, 10.910978
-10.286132, 10.960978
-10.286132, 11.010978
-10.286132, 11.060978
-10.286132, 11.110978
-10.286132, 11.160978
-10.286132, 11.210978
-10.286132, 11.260978
-10.236132, 0.860978
-10.236132, 0.910978
-10.236132, 0.960978
-10.236132, 1.010978
-10.236132, 1.060978
-10.236132, 2.010978
-10.236132, 2.210978
-10.236132, 6.910978
-10.236132, 7.010978
-10.236132, 8.960978
-10.236132, 9.010978
-10.236132, 9.060978
-10.236132, 9.110978
-10.236132, 9.160978
-10.236132, 9.210978
-10.236132, 9.360978
-10.236132, 9.410978
-10.236132, 9.610978
-10.236132, 10.960978
-10.236132, 11.010978
-10.236132, 11.060978
-10.236132, 11.110978
-10.236132, 11.160978
-10.236132, 11.210978
-10.236132, 11.260978
-10.236132, 11.310978
-10.186132, 0.860978
-10.186132, 0.910978
-10.186132, 0.960978
-10.186132, 1.910978
-10.186132, 1.960978
-10.186132, 2.110978
-10.186132, 8.860978
-10.186132, 8.910978
-10.186132, 8.960978
-10.186132, 9.010978
-10.186132, 9.060978
-10.186132, 9.110978
-10.186132, 9.160978
-10.186132, 9.210978
-10.186132, 9.410978
-10.186132, 11.060978
-10.186132, 11.110978
-10.186132, 11.160978
-10.186132, 11.210978
-10.186132, 11.260978
-10.186132, 11.310978
-10.186132, 11.360978
-10.186132, 11.410978
-10.136132, 0.860978
-10.136132, 0.910978
-10.136132, 0.960978
-10.136132, 1.010978
-10.136132, 1.960978
-10.136132, 2.810978
-10.136132, 2.860978
-10.136132, 2.910978
-10.136132, 2.960978
-10.136132, 6.860978
-10.136132, 8.760978
-10.136132, 8.810978
-10.136132, 8.860978
