0.010000, -2.547976, 2.416837, 0.719433, -3.140148, 0.700000, 0.305433 
0.050000, -2.561810, 2.422079, 0.667921, -3.126440, 0.700000, 0.340339 
0.100000, -2.569962, 2.417401, 0.705397, -3.123499, 0.700000, 0.344703 
0.140000, -2.589262, 2.404185, 0.697149, -3.073263, 0.700000, 0.344703 
0.140000, -2.604553, 2.401276, 0.697873, -3.063866, 0.700000, 0.362156 
0.180000, -2.628933, 2.382173, 0.699175, -3.059507, 0.700000, 0.270526 
0.190000, -2.655099, 2.373355, 0.706555, -3.040469, 0.700000, 0.261799 
0.230000, -2.662118, 2.366579, 0.670525, -3.001008, 0.700000, 0.213803 
0.270000, -2.677349, 2.346472, 0.692953, -2.999433, 0.700000, 0.257436 
0.310000, -2.707883, 2.330679, 0.698452, -2.985092, 0.700000, 0.065450 
0.350000, -2.726210, 2.324447, 0.699899, -2.970221, 0.700000, 0.052360 
0.390000, -2.745544, 2.319824, 0.734626, -2.960761, 0.700000, -0.052360 
0.440000, -2.764687, 2.309538, 0.678484, -2.958347, 0.700000, 0.143990 
0.480000, -2.792540, 2.304675, 0.699175, -2.977821, 0.700000, -0.091630 
0.520000, -2.818229, 2.289594, 0.671104, -2.970618, 0.700000, -0.100356 
0.560000, -2.828065, 2.283793, 0.721024, -2.961912, 0.700000, -0.143990 
0.580000, -2.843766, 2.285859, 0.701346, -2.990915, 0.700000, -0.095993 
0.620000, -2.840958, 2.287038, 0.734047, -3.003581, 0.700000, -0.078540 
0.660000, -2.870109, 2.286668, 0.699320, -3.014051, 0.700000, -0.017453 
0.710000, -2.893572, 2.283098, 0.699031, -3.006888, 0.700000, 0.000000 
0.750000, -2.939754, 2.284376, 0.701924, -3.005283, 0.700000, 0.349066 
0.790000, -2.954580, 2.283851, 0.712343, -2.992877, 0.700000, 0.366519 
0.840000, -2.976892, 2.283104, 0.701924, -2.969512, 0.700000, 0.296706 
0.850000, -2.991032, 2.276995, 0.698452, -2.963437, 0.700000, 0.335976 
0.870000, -3.001656, 2.270576, 0.698452, -2.953082, 0.700000, 0.322886 
0.900000, -3.008834, 2.249418, 0.698307, -2.915142, 0.700000, 0.292343 
0.940000, -3.023101, 2.231284, 0.680799, -2.911053, 0.700000, 0.305433 
0.990000, -3.021268, 2.220755, 0.678339, -2.915792, 0.700000, 0.327249 
1.040000, -3.032084, 2.207244, 0.660831, -2.914304, 0.700000, 0.000000 
1.120000, -3.065970, 2.170076, 0.670670, -2.905537, 0.700000, 0.000000 
1.160000, -3.080446, 2.154233, 0.734626, -2.895417, 0.700000, 0.000000 
1.160000, -3.101400, 2.148419, 0.701346, -2.880762, 0.700000, 0.000000 
1.200000, -3.124460, 2.139734, 0.695558, -2.904730, 0.700000, 0.000000 
1.240000, -3.148399, 2.126965, 0.669946, -2.887014, 0.700000, 0.126536 
1.280000, -3.178533, 2.123904, 0.676892, -2.894587, 0.700000, 0.322886 
1.360000, -3.214366, 2.113353, 0.699031, -2.853149, 0.700000, 0.161443 
1.400000, -3.222868, 2.097854, 0.698741, -2.848044, 0.700000, 0.397062 
1.420000, -3.239827, 2.085905, 0.685429, -2.834129, 0.700000, 0.000000 
1.460000, -3.249810, 2.062739, 0.713790, -2.829682, 0.700000, 0.000000 
1.550000, -3.257140, 2.041233, 0.698886, -2.873177, 0.700000, 0.000000 
1.600000, -3.278213, 2.028140, 0.688178, -2.896972, 0.700000, 0.000000 
1.640000, -3.317471, 2.018390, 0.703661, -2.846878, 0.700000, 0.104720 
1.680000, -3.355852, 2.011427, 0.710896, -2.838910, 0.700000, 0.183260 
1.720000, -3.373200, 2.004177, 0.699175, -2.813820, 0.700000, 0.191986 
1.800000, -3.403637, 1.991512, 0.699609, -2.804235, 0.700000, 0.187623 
1.840000, -3.442354, 1.966723, 0.705831, -2.755184, 0.700000, 0.165806 
1.880000, -3.458049, 1.956913, 0.684706, -2.776042, 0.700000, 0.178896 
1.880000, -3.498302, 1.936984, 0.707423, -2.713565, 0.700000, 0.218166 
1.940000, -3.568724, 1.880419, 0.703371, -2.639011, 0.700000, 0.178896 
1.970000, -3.594428, 1.860973, 0.698307, -2.594020, 0.700000, 0.122173 
2.020000, -3.638438, 1.822059, 0.719867, -2.552926, 0.700000, 0.213803 
2.060000, -3.653699, 1.804699, 0.729851, -2.525539, 0.700000, 0.191986 
2.100000, -3.664294, 1.788739, 0.698162, -2.499628, 0.700000, 0.497419 
2.150000, -3.689068, 1.756531, 0.684706, -2.480327, 0.700000, 0.287979 
2.210000, -3.706211, 1.730510, 0.687021, -2.441058, 0.700000, 0.218166 
2.280000, -3.723583, 1.696791, 0.684850, -2.382651, 0.700000, 0.318523 
2.350000, -3.751544, 1.621859, 0.720301, -2.299540, 0.700000, 0.410152 
2.420000, -3.769713, 1.541508, 0.666763, -2.221363, 0.700000, 0.580322 
2.460000, -3.770423, 1.473915, 0.691651, -2.136478, 0.700000, 0.541052 
2.500000, -3.767793, 1.464714, 0.667921, -2.126045, 0.700000, 0.602139 
2.540000, -3.770369, 1.398633, 0.739256, -2.081197, 0.700000, 0.370882 
2.580000, -3.756411, 1.370155, 0.703516, -2.023924, 0.700000, 0.602139 
2.630000, -3.763856, 1.355185, 0.692809, -2.036416, 0.700000, 0.558505 
2.670000, -3.752961, 1.344947, 0.683837, -1.997183, 0.700000, 0.610865 
2.770000, -3.750219, 1.302013, 0.658081, -1.937751, 0.700000, 0.610865 
2.810000, -3.746916, 1.275541, 0.706555, -1.911993, 0.700000, 0.610865 
2.860000, -3.734288, 1.259050, 0.716684, -1.860233, 0.700000, 0.610865 
2.910000, -3.727262, 1.235364, 0.701056, -1.828790, 0.700000, 0.610865 
2.950000, -3.715229, 1.193793, 0.696571, -1.793051, 0.700000, 0.610865 
2.990000, -3.707547, 1.183103, 0.700333, -1.772065, 0.700000, 0.610865 
3.040000, -3.703703, 1.183561, 0.664593, -1.734979, 0.700000, 0.610865 
3.080000, -3.698514, 1.151241, 0.699320, -1.686822, 0.700000, 0.610865 
3.150000, -3.689492, 1.117805, 0.721748, -1.650291, 0.700000, 0.610865 
3.200000, -3.683570, 1.091391, 0.742150, -1.577188, 0.700000, 0.610865 
3.250000, -3.676995, 1.062359, 0.688468, -1.545083, 0.700000, 0.610865 
3.290000, -3.660249, 1.045066, 0.628129, -1.494379, 0.700000, 0.610865 
3.330000, -3.642549, 1.007196, 0.687455, -1.446472, 0.700000, 0.610865 
3.380000, -3.621746, 0.967788, 0.705542, -1.414882, 0.700000, 0.610865 
3.430000, -3.615884, 0.964590, 0.725655, -1.377482, 0.700000, 0.610865 
3.470000, -3.593720, 0.923993, 0.665316, -1.324967, 0.700000, 0.606502 
3.510000, -3.567060, 0.907690, 0.654030, -1.291008, 0.700000, 0.580322 
3.550000, -3.572191, 0.906552, 0.669078, -1.258770, 0.700000, 0.571595 
3.590000, -3.561270, 0.896533, 0.703661, -1.209244, 0.700000, 0.558505 
3.630000, -3.546669, 0.883758, 0.703661, -1.184561, 0.700000, 0.493056 
3.680000, -3.508502, 0.852346, 0.719143, -1.136768, 0.700000, 0.440696 
3.720000, -3.483123, 0.844283, 0.701924, -1.100408, 0.700000, 0.388336 
3.780000, -3.481023, 0.834645, 0.701346, -1.080278, 0.700000, 0.410152 
3.820000, -3.425641, 0.790246, 0.698307, -1.006494, 0.700000, 0.344703 
3.860000, -3.406775, 0.784148, 0.698452, -0.991461, 0.700000, 0.314159 
3.920000, -3.391511, 0.782234, 0.701635, -0.971251, 0.700000, 0.261799 
3.970000, -3.355961, 0.757636, 0.708436, -0.937901, 0.700000, 0.248709 
4.030000, -3.325382, 0.724260, 0.699899, -0.925751, 0.700000, 0.244346 
4.070000, -3.276784, 0.672686, 0.726378, -0.874764, 0.700000, 0.143990 
4.120000, -3.247403, 0.640659, 0.735784, -0.855965, 0.700000, 0.462512 
4.170000, -3.225759, 0.625659, 0.723918, -0.846178, 0.700000, 0.205076 
4.230000, -3.197301, 0.596266, 0.699899, -0.826532, 0.700000, 0.462512 
4.260000, -3.175005, 0.565388, 0.700477, -0.796570, 0.700000, 0.610865 
4.300000, -3.136144, 0.551392, 0.694979, -0.764626, 0.700000, 0.388336 
4.340000, -3.116305, 0.539425, 0.702648, -0.715324, 0.700000, 0.610865 
4.380000, -3.082379, 0.535585, 0.716684, -0.700601, 0.700000, 0.610865 
4.420000, -3.073122, 0.524513, 0.700767, -0.652298, 0.700000, 0.610865 
4.460000, -3.037506, 0.524228, 0.667921, -0.605940, 0.700000, 0.610865 
4.480000, -2.999213, 0.528706, 0.653306, -0.594762, 0.700000, 0.610865 
4.510000, -2.991126, 0.523395, 0.693966, -0.594424, 0.700000, 0.462512 
4.550000, -2.974557, 0.518665, 0.684850, -0.542953, 0.700000, 0.523599 
4.630000, -2.931171, 0.504461, 0.742150, -0.456136, 0.700000, 0.562869 
4.670000, -2.900025, 0.505689, 0.705542, -0.426141, 0.700000, 0.475602 
4.700000, -2.876275, 0.508398, 0.734771, -0.382162, 0.700000, 0.493056 
4.750000, -2.863816, 0.512283, 0.700912, -0.350871, 0.700000, 0.000000 
4.850000, -2.763502, 0.514494, 0.684706, -0.330573, 0.700000, 0.000000 
4.880000, -2.676755, 0.507975, 0.693821, -0.328849, 0.700000, 0.000000 
4.920000, -2.654016, 0.490709, 0.699465, -0.322857, 0.700000, 0.000000 
4.970000, -2.638461, 0.479328, 0.699465, -0.320772, 0.700000, 0.000000 
5.050000, -2.603003, 0.467270, 0.701201, -0.316441, 0.700000, 0.000000 
5.090000, -2.586382, 0.459534, 0.698741, -0.315390, 0.700000, 0.000000 
5.130000, -2.546279, 0.452625, 0.716394, -0.310870, 0.700000, 0.000000 
5.170000, -2.543602, 0.447682, 0.715092, -0.310827, 0.700000, 0.000000 
5.170000, -2.536871, 0.442103, 0.733179, -0.312004, 0.700000, 0.000000 
5.200000, -2.518660, 0.438761, 0.701346, -0.306232, 0.700000, 0.000000 
5.210000, -2.476161, 0.429145, 0.699031, -0.306591, 0.700000, 0.000000 
5.250000, -2.444790, 0.421907, 0.732021, -0.305234, 0.700000, 0.000000 
5.300000, -2.449310, 0.436850, 0.713934, -0.307768, 0.700000, 0.000000 
5.340000, -2.447838, 0.428344, 0.704529, -0.305861, 0.700000, 0.170170 
5.380000, -2.442121, 0.432337, 0.718420, -0.307143, 0.700000, 0.174533 
5.430000, -2.428188, 0.431883, 0.717841, -0.300790, 0.700000, 0.178896 
5.470000, -2.397002, 0.414626, 0.690204, -0.259735, 0.700000, 0.161443 
5.510000, -2.364627, 0.407692, 0.696281, -0.254450, 0.700000, 0.152716 
5.550000, -2.328124, 0.406975, 0.731298, -0.242598, 0.700000, 0.126536 
5.600000, -2.298837, 0.401668, 0.696281, -0.231721, 0.700000, 0.126536 
5.640000, -2.300678, 0.406872, 0.696281, -0.206912, 0.700000, 0.117810 
5.670000, -2.272302, 0.407788, 0.733468, -0.199455, 0.700000, 0.100356 
5.720000, -2.274546, 0.410188, 0.731587, -0.194267, 0.700000, 0.091630 
5.760000, -2.207580, 0.401847, 0.695847, -0.188897, 0.700000, 0.061087 
5.800000, -2.179923, 0.407054, 0.712487, -0.184437, 0.700000, 0.039270 
5.840000, -2.166448, 0.412825, 0.701056, -0.184748, 0.700000, 0.043633 
5.880000, -2.141415, 0.405862, 0.700622, -0.161740, 0.700000, 0.043633 
5.950000, -2.131502, 0.402866, 0.700333, -0.151557, 0.700000, 0.017453 
5.980000, -2.110183, 0.393856, 0.695847, -0.142898, 0.700000, 0.030543 
6.020000, -2.099579, 0.384847, 0.728983, -0.139036, 0.700000, 0.030543 
6.060000, -2.088689, 0.390402, 0.696137, -0.138778, 0.700000, 0.004363 
6.100000, -2.054210, 0.390849, 0.695847, -0.135865, 0.700000, 0.008727 
6.100000, -2.038381, 0.386864, 0.713356, -0.132528, 0.700000, 0.021817 
6.140000, -2.004952, 0.388490, 0.705397, -0.134035, 0.700000, -0.013090 
6.170000, -1.994019, 0.378866, 0.666618, -0.132987, 0.700000, -0.013090 
6.250000, -1.950021, 0.367700, 0.692085, -0.123390, 0.700000, 0.004363 
6.280000, -1.926179, 0.358120, 0.729706, -0.120543, 0.700000, -0.021817 
6.290000, -1.896218, 0.355066, 0.682824, -0.121492, 0.700000, -0.017453 
6.330000, -1.872657, 0.355286, 0.696281, -0.118812, 0.700000, -0.008727 
6.350000, -1.837296, 0.350116, 0.723484, -0.117555, 0.700000, -0.008727 
6.380000, -1.805507, 0.343765, 0.711764, -0.112832, 0.700000, -0.021817 
6.430000, -1.809135, 0.341293, 0.722761, -0.112927, 0.700000, -0.026180 
6.460000, -1.768827, 0.328788, 0.719143, -0.103136, 0.700000, -0.026180 
6.510000, -1.741376, 0.318947, 0.729706, -0.102457, 0.700000, -0.004363 
6.520000, -1.731009, 0.316667, 0.697873, -0.099771, 0.700000, -0.026180 
6.560000, -1.696270, 0.311891, 0.697584, -0.093307, 0.700000, -0.013090 
6.600000, -1.645809, 0.305553, 0.715381, -0.094462, 0.700000, -0.021817 
6.640000, -1.621403, 0.300643, 0.704384, -0.120641, 0.700000, -0.026180 
6.680000, -1.591846, 0.289211, 0.694834, -0.117694, 0.700000, -0.026180 
6.720000, -1.570355, 0.289057, 0.698886, -0.117957, 0.700000, -0.026180 
6.760000, -1.514994, 0.279041, 0.728838, -0.111659, 0.700000, 0.004363 
6.800000, -1.480534, 0.278690, 0.670236, -0.113968, 0.700000, -0.013090 
6.820000, -1.451014, 0.277658, 0.694979, -0.111102, 0.700000, 0.004363 
6.860000, -1.420758, 0.274537, 0.693966, -0.108470, 0.700000, 0.004363 
6.910000, -1.396973, 0.270750, 0.715381, -0.105253, 0.700000, -0.013090 
6.990000, -1.369934, 0.261780, 0.710751, -0.104800, 0.700000, -0.004363 
7.020000, -1.346293, 0.256864, 0.669802, -0.101580, 0.700000, -0.013090 
7.060000, -1.321938, 0.256197, 0.710896, -0.097208, 0.700000, -0.021817 
7.100000, -1.301536, 0.255252, 0.673130, -0.102214, 0.700000, -0.008727 
7.150000, -1.267495, 0.253213, 0.693821, -0.097077, 0.700000, 0.004363 
7.190000, -1.244380, 0.246938, 0.698886, -0.092385, 0.700000, 0.004363 
7.230000, -1.211975, 0.244273, 0.725944, -0.090604, 0.700000, -0.021817 
7.270000, -1.184030, 0.243428, 0.694256, -0.117224, 0.700000, -0.030543 
7.310000, -1.145228, 0.241403, 0.715815, -0.118396, 0.700000, 0.013090 
7.350000, -1.128816, 0.235256, 0.695124, -0.115437, 0.700000, -0.034907 
7.390000, -1.094361, 0.227717, 0.664737, -0.111008, 0.700000, -0.030543 
7.430000, -1.060261, 0.213288, 0.694545, -0.101874, 0.700000, 0.013090 
7.470000, -1.048600, 0.206240, 0.702069, -0.096248, 0.700000, -0.004363 
7.470000, -1.017843, 0.203056, 0.701924, -0.091013, 0.700000, 0.021817 
7.510000, -0.993744, 0.203985, 0.694256, -0.092322, 0.700000, 0.000000 
7.540000, -0.959252, 0.197149, 0.671683, -0.085445, 0.700000, -0.008727 
7.580000, -0.949715, 0.198606, 0.711185, -0.085177, 0.700000, -0.004363 
7.620000, -0.915852, 0.191826, 0.673130, -0.111635, 0.700000, -0.008727 
7.660000, -0.878759, 0.185782, 0.694545, -0.101033, 0.700000, -0.013090 
7.700000, -0.839351, 0.185138, 0.700333, -0.100865, 0.700000, 0.034907 
7.740000, -0.828098, 0.186274, 0.694545, -0.103496, 0.700000, -0.004363 
7.820000, -0.798343, 0.185693, 0.728838, -0.100527, 0.700000, -0.008727 
7.820000, -0.768090, 0.187675, 0.694834, -0.095713, 0.700000, -0.013090 
7.860000, -0.724998, 0.179878, 0.729851, -0.086218, 0.700000, -0.008727 
7.870000, -0.694903, 0.177366, 0.725365, -0.083207, 0.700000, 0.039270 
7.920000, -0.662237, 0.175035, 0.699175, -0.108199, 0.700000, 0.047997 
7.960000, -0.628776, 0.163022, 0.667053, -0.096397, 0.700000, 0.047997 
8.000000, -0.593139, 0.159622, 0.696860, -0.081886, 0.700000, 0.030543 
8.040000, -0.566929, 0.157659, 0.694979, -0.079599, 0.700000, 0.026180 
8.080000, -0.537450, 0.159526, 0.697149, -0.075695, 0.700000, 0.034907 
8.120000, -0.519270, 0.161298, 0.729706, -0.075144, 0.700000, 0.043633 
8.160000, -0.497941, 0.165779, 0.700043, -0.070610, 0.700000, 0.039270 
8.200000, -0.488989, 0.165506, 0.706989, -0.071838, 0.700000, 0.030543 
8.240000, -0.458263, 0.164059, 0.705542, -0.099496, 0.700000, 0.034907 
8.280000, -0.431432, 0.163987, 0.666908, -0.094651, 0.700000, 0.034907 
8.320000, -0.397198, 0.155228, 0.700043, -0.075389, 0.700000, 0.034907 
8.360000, -0.366700, 0.153210, 0.695558, -0.065984, 0.700000, 0.034907 
8.400000, -0.344519, 0.154753, 0.706989, -0.063996, 0.700000, 0.043633 
8.440000, -0.314439, 0.158101, 0.702937, -0.061367, 0.700000, -0.043633 
8.450000, -0.299544, 0.157993, 0.718131, -0.055692, 0.700000, -0.056723 
8.480000, -0.260032, 0.156394, 0.663869, -0.076319, 0.700000, -0.061087 
8.520000, -0.229531, 0.151825, 0.695268, -0.065932, 0.700000, 0.039270 
8.560000, -0.197903, 0.146750, 0.696426, -0.050829, 0.700000, -0.078540 
8.620000, -0.152614, 0.142365, 0.712487, -0.059882, 0.700000, -0.074176 
8.660000, -0.124871, 0.138843, 0.695558, -0.046284, 0.700000, -0.021817 
8.700000, -0.090540, 0.143152, 0.695847, -0.040383, 0.700000, 0.008727 
8.740000, -0.030106, 0.141780, 0.706555, -0.033061, 0.700000, -0.078540 
