0.220320, 0.014244, -0.079993
0.218651, 0.013318, -0.081730
0.217973, 0.012617, -0.080554
0.218983, 0.011592, -0.079616
0.219012, 0.012425, -0.079318
0.215017, 0.014230, -0.084918
0.205172, 0.013332, -0.087361
0.205767, 0.015567, -0.088218
0.204301, 0.012970, -0.086766
0.207515, 0.014532, -0.089900
0.207994, 0.013725, -0.084981
0.210373, 0.014090, -0.088225
0.207759, 0.013647, -0.088230
0.218328, 0.014565, -0.081863
0.227337, 0.015887, -0.077936
0.226181, 0.013654, -0.078527
0.225489, 0.011502, -0.078703
0.220241, 0.012509, -0.077831
0.214426, 0.012506, -0.082446
0.223855, 0.012662, -0.075498
0.220249, 0.012974, -0.075446
0.219253, 0.014046, -0.081383
0.223326, 0.012801, -0.076403
0.221785, 0.013491, -0.076561
0.220893, 0.013659, -0.079644
0.227074, 0.014291, -0.078567
0.227988, 0.016106, -0.077179
0.226443, 0.015501, -0.077523
0.224359, 0.013570, -0.076348
0.225132, 0.014415, -0.077532
0.224038, 0.015355, -0.078044
0.223808, 0.014750, -0.077988
0.228001, 0.013959, -0.073166
0.234863, 0.013587, -0.070376
0.232078, 0.015007, -0.073631
0.233802, 0.015562, -0.070588
0.237717, 0.015827, -0.069030
0.241192, 0.014290, -0.066569
0.239139, 0.013312, -0.068347
0.234178, 0.013870, -0.070506
0.236021, 0.013761, -0.069702
0.235029, 0.015849, -0.071113
0.231135, 0.016703, -0.073183
0.222974, 0.015298, -0.078776
0.221400, 0.015150, -0.079548
0.217072, 0.017174, -0.084672
0.205360, 0.016845, -0.092001
0.208624, 0.014408, -0.085444
0.206378, 0.010473, -0.086503
0.209433, 0.009576, -0.084415
0.205184, 0.010652, -0.086322
0.206274, 0.011033, -0.086335
0.205791, 0.011056, -0.086730
0.208839, 0.012113, -0.086459
0.207800, 0.011964, -0.085359
0.208642, 0.013001, -0.084154
0.211653, 0.012318, -0.084733
0.215861, 0.013713, -0.084404
0.213330, 0.013349, -0.084679
0.209185, 0.015631, -0.087563
0.218782, 0.015678, -0.079298
0.217775, 0.014037, -0.081692
0.218294, 0.014192, -0.081297
0.221298, 0.015221, -0.078793
0.226770, 0.013023, -0.074318
0.222490, 0.015530, -0.079714
0.223236, 0.014156, -0.077485
0.222276, 0.013263, -0.077715
0.221916, 0.013456, -0.079241
0.219916, 0.014679, -0.083253
0.212479, 0.015531, -0.084025
0.214672, 0.013312, -0.083603
0.217117, 0.013889, -0.081739
0.218546, 0.013884, -0.081467
0.219212, 0.014454, -0.081810
0.217181, 0.012839, -0.080121
0.221410, 0.012376, -0.079236
0.217570, 0.013229, -0.080878
0.214939, 0.013789, -0.082859
0.216678, 0.014244, -0.082001
0.215293, 0.014041, -0.083138
0.207644, 0.012898, -0.087264
0.210884, 0.013647, -0.087969
0.208459, 0.012184, -0.086300
0.206142, 0.012704, -0.086831
0.200561, 0.012333, -0.091567
0.199638, 0.013464, -0.090661
0.204254, 0.014203, -0.090731
0.204365, 0.013814, -0.088954
0.210288, 0.014612, -0.085910
0.212726, 0.013564, -0.083987
0.215337, 0.012060, -0.082453
0.217405, 0.014413, -0.084551
0.216016, 0.015985, -0.084082
0.220095, 0.013757, -0.082058
0.213702, 0.014123, -0.084611
0.219269, 0.014531, -0.082061
0.226476, 0.014416, -0.076216
0.226202, 0.014697, -0.076480
0.220753, 0.013991, -0.076711
0.216586, 0.013122, -0.081658
0.212617, 0.012687, -0.083879
0.213162, 0.010978, -0.080798
0.216231, 0.011439, -0.079948
0.212240, 0.012342, -0.084625
0.215770, 0.012627, -0.083436
0.212838, 0.012450, -0.083568
0.210138, 0.011531, -0.084704
0.216356, 0.011250, -0.082186
0.222204, 0.010598, -0.075573
0.230518, 0.011094, -0.070452
0.228494, 0.010928, -0.070975
0.229238, 0.011341, -0.070980
0.226556, 0.014177, -0.074159
